section,page_title,page_url,source_file,link_url,link_text,http_status,reason,wayback_url,wayback_timestamp,wayback_status
blog,Teachinghistory.org’s AHA Workshop: Teaching the Past in a Digital World,/nhec-blog/25380,blog/teachinghistoryorgs-aha-workshop-teaching-the-past-in-a-digital-world-25380.md,http://www.nche.net/conference,conference,404,HTTP 404,http://web.archive.org/web/20200814052141/https://www.nche.net/conference,20200814052141,found
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1610.html,*this*,404,HTTP 404,http://web.archive.org/web/20200223221804/http://www.loc.gov:80/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1610.html,20200223221804,found
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/,Thanksgiving in American Memory,404,HTTP 404,http://web.archive.org/web/20190717082412/http://www.loc.gov:80/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/,20190717082412,found
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.nps.gov/history/history/online_books/source/sb2/sb2w.htm,Thanksgiving Day Proclamation,404,HTTP 404,,,not_archived
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.backstoryradio.org/2009/11/american-as-pumpkin-pie-a-history-of-thanksgiving/,*As American as Pumpkin Pie: A History of Thanksgiving*,404,HTTP 404,,,not_archived
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.virginia.edu/vfh/photoalbums/backstory/tgiving09/,audio slideshow of primary sources,404,HTTP 404,http://web.archive.org/web/20121018190614/http://www.virginia.edu/vfh/photoalbums/backstory/tgiving09/,20121018190614,found
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1541.html,thanksgiving celebrations from the Library of Congress,404,HTTP 404,http://web.archive.org/web/20200128020022/http://www.loc.gov:80/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1541.html,20200128020022,found
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.ourflagwasstillthere.org/learning-having-fun.html,educational resources,404,HTTP 404; redirected to different domain: filibustier.org,http://web.archive.org/web/20130123121433/http://www.ourflagwasstillthere.org/learning-having-fun.html,20130123121433,found
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.opsail.org/press-releases/41/secnav-and-opsail-announce-major-events-for-2012/,dates,404,HTTP 404,http://web.archive.org/web/20160303220359/http://www.opsail.org/press-releases/41/secnav-and-opsail-announce-major-events-for-2012/,20160303220359,found
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.nps.gov/stsp/forteachers/index.htm>educators resource guide</a> and short <a href=,essays,404,HTTP 404,,,not_archived
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://starspangled200.org/1812Sites,list,404,HTTP 404,,,not_archived
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://starspangled200.org/Resources/Pages/ForTeachers.aspx,resources for teachers,404,HTTP 404,http://web.archive.org/web/20180206205752/http://starspangled200.org:80/Resources/Pages/ForTeachers.aspx,20180206205752,found
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://starspangled200.org/Resources/Documents/1812%20Teacher%20Resource%20Guide_Color.pdf,Teacher Resource Guide,404,HTTP 404,,,not_archived
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.warof1812.ohio.gov/,website,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20170913075851/http://www.warof1812.ohio.gov/,20170913075851,found
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://1812landmarksteachers.org/,The War of 1812 in the Great Lakes and Western Territories,CONN_ERROR,Connection failed (site may be down),,,not_archived
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.history.org/History/teaching/enewsletter/volume10/jan12/teachstrategy.cfm,lesson plan,404,HTTP 404,http://web.archive.org/web/20190127122028/http://www.history.org:80/history/teaching/enewsletter/volume10/jan12/teachstrategy.cfm,20190127122028,found
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.1812amherstburg.com/,bicentennial website,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20240423115100/http://1812amherstburg.com/,20240423115100,found
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.theamericanfilmcompany.com/teachers,Educators’ Page,404,HTTP 404,http://web.archive.org/web/20171001062631/http://www.theamericanfilmcompany.com:80/teachers,20171001062631,found
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.indianahistory.org/our-collections/digital-image-collections/lincoln-collections,Daniel Weinberg Collection,404,HTTP 404,http://web.archive.org/web/20171204191048/http://www.indianahistory.org:80/our-collections/digital-image-collections/lincoln-collections,20171204191048,found
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://law2.umkc.edu/faculty/projects/ftrials/lincolnconspiracy/lincolnconspiracy.html,Trial of the Lincoln Assassination Conspirators,404,HTTP 404,http://web.archive.org/web/20260121032558/http://law2.umkc.edu/faculty/projects/FTrials/lincolnconspiracy/lincolnconspiracy.html,20260121032558,found
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.teachingwithlincoln.com/personal/,Teaching with Lincoln,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20150222011116/http://teachingwithlincoln.com/personal/,20150222011116,found
blog,The Electronic Schoolhouse/LaEscuela Electronica: A Bilingual History Education Resource,/nhec-blog/21719,blog/the-electronic-schoolhouselaescuela-electronica-a-bilingual-history-education-resource-21719.md,http://www.archives.nysed.gov/projects/escuela/eng/eschool_about.shtml,Electronic Schoolhouse/LaEscuela Electronica,404,HTTP 404,,,not_archived
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/resources/series79.html,Economics U$A,404,HTTP 404,,,not_archived
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/resources/series86.html,Inside the Global Economics,404,HTTP 404,,,not_archived
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/workshops/economics/workshop3.html,The Government's Hand,404,HTTP 404,http://web.archive.org/web/20171019025300/http://learner.org:80/workshops/economics/workshop3.html,20171019025300,found
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/workshops/economics/workshop6.html,The Building Blocks of Macroeconomics,404,HTTP 404,http://web.archive.org/web/20180702101522/http://www.learner.org:80/workshops/economics/workshop6.html,20180702101522,found
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://chronicle.com/temp/reprint.php?id=477k3d8mh2wmtpc4b6h07p4hy9z83x18,*The Real Great Depression*,404,HTTP 404,http://web.archive.org/web/20220127113510/https://www.chronicle.com/temp/reprint.php?id=477k3d8mh2wmtpc4b6h07p4hy9z83x18,20220127113510,found
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://video.nytimes.com/video/2008/10/08/business/economy/1194822635827/echoes-of-a-dismal-past.html,*Echoes of a Dismal Past*,404,HTTP 404; redirected to different domain: nytimes.com,http://web.archive.org/web/20120627094757/http://video.nytimes.com/video/2008/10/08/business/economy/1194822635827/echoes-of-a-dismal-past.html,20120627094757,found
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://video.on.nytimes.com/index.jsp?s&sid=6e955c67a19791605b18eb8131fe31b4c0eb6252&isAd=false&sp=2&cp=45&cid=dfa93dc93dfa6c216152ef707a0fa98a0418ef0d,*Financial Crisis Hits Teens*,CONN_ERROR,Connection failed (site may be down),,,not_archived
blog,"The Nation's Report Card: U.S. History, 2010",/nhec-blog/24976,blog/the-nations-report-card-us-history-2010-24976.md,http://nagb.org/history/,press release,404,HTTP 404; redirected to different domain: nagb.gov,http://web.archive.org/web/20120305083131/http://www.nagb.org/history/,20120305083131,found
blog,"The Nation's Report Card: U.S. History, 2010",/nhec-blog/24976,blog/the-nations-report-card-us-history-2010-24976.md,http://nagb.org/newsroom/press-releases.htm,release remarks,404,HTTP 404; redirected to different domain: nagb.gov,http://web.archive.org/web/20120623013204/http://www.nagb.org:80/newsroom/press-releases.htm,20120623013204,found
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.learner.org/resources/series173.html?pop=yes&pid=1919,Democracy in America,404,HTTP 404,,,not_archived
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.learner.org/courses/democracyinamerica/dia_9/,The Courts: Our Rule of Law,404,HTTP 404,http://web.archive.org/web/20191217080254/http://learner.org:80/courses/democracyinamerica/dia_9/,20191217080254,found
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.supremecourtus.gov/index.html,The Supreme Court's website,404,HTTP 404; redirected to different domain: supremecourt.gov,http://web.archive.org/web/20100311083654/http://www.supremecourtus.gov/index.html,20100311083654,found
blog,Thinking Like a Historian: Rethinking History Instruction,/nhec-blog/19449,blog/thinking-like-a-historian-rethinking-history-instruction-19449.md,http://www.uww.edu/cls/history/for-teachers,*Thinking Like a Historian: Rethinking History Instruction*,404,HTTP 404,http://web.archive.org/web/20160308161242/http://www.uww.edu:80/cls/history/for-teachers,20160308161242,found
blog,"Top Tens, or ""Best Sites for...""",/nhec-blog/24068,blog/top-tens-or-best-sites-for-24068.md,http://mrssmoke.onsugar.com/,Making Teachers Nerdy,410,HTTP 410,http://web.archive.org/web/20180420125057/http://mrssmoke.onsugar.com/,20180420125057,found
blog,"Top Tens, or ""Best Sites for...""",/nhec-blog/24068,blog/top-tens-or-best-sites-for-24068.md,http://hnn.us/blogs/entries/9665.html,Cliopatria's History Blogroll,404,HTTP 404,http://web.archive.org/web/20130831061737/http://hnn.us:80/blogs/entries/9665.html,20130831061737,found
blog,Trickle or Tsunami?: Getting Involved with the Common Core Standards,/nhec-blog/25306,blog/trickle-or-tsunami-getting-involved-with-the-common-core-standards-25306.md,http://www.corestandards.org/in-the-states,45 states and the District of Columbia,404,HTTP 404,http://web.archive.org/web/20140226022038/http://www.corestandards.org/in-the-states,20140226022038,found
blog,Trickle or Tsunami?: Getting Involved with the Common Core Standards,/nhec-blog/25306,blog/trickle-or-tsunami-getting-involved-with-the-common-core-standards-25306.md,http://www2.ed.gov/programs/racetothetop/index.html,Race to the Top,404,HTTP 404; redirected to different domain: ed.gov,http://web.archive.org/web/20210911090252/https://www2.ed.gov/programs/racetothetop/index.html,20210911090252,found
blog,Trickle or Tsunami?: Getting Involved with the Common Core Standards,/nhec-blog/25306,blog/trickle-or-tsunami-getting-involved-with-the-common-core-standards-25306.md,http://www.corestandards.org/assets/CCSSI_ELA%20Standards.pdf,the standards,404,HTTP 404,http://web.archive.org/web/20220901061045/http://www.corestandards.org/assets/CCSSI_ELA%20Standards.pdf,20220901061045,found
blog,Turning Students into Historians,/nhec-blog/25782,blog/turning-students-into-historians-25782.md,http://www.artsatlargeinc.org/pdf/MarchtoEquality.pdf,March to Equality,404,HTTP 404,http://web.archive.org/web/20130512112956/http://www.artsatlargeinc.org/pdf/MarchtoEquality.pdf,20130512112956,found
blog,Upcoming Deadlines for Professional Development,/nhec-blog/24458,blog/upcoming-deadlines-for-professional-development-24458.md,http://www.ushmm.org/education/foreducators/prodev/teacherfellowship/,U.S. Holocaust Memorial Museum's Teacher Fellowship program,500,HTTP 500,http://web.archive.org/web/20130913230938/http://www.ushmm.org/education/foreducators/prodev/teacherfellowship/,20130913230938,found
blog,U.S. Department of Education Announces Teaching American History Grant Awards,/nhec-blog/19142,blog/us-department-of-education-announces-teaching-american-history-grant-awards-19142.md,http://www2.ed.gov/news/pressreleases/2008/04/04022008.html,Teaching American History (TAH) grant awards,404,HTTP 404; redirected to different domain: ed.gov,http://web.archive.org/web/20220629152539/https://www.ed.gov/news/pressreleases/2008/04/04022008.html,20220629152539,found
blog,U.S. Department of Education Announces Teaching American History Grant Awards,/nhec-blog/19142,blog/us-department-of-education-announces-teaching-american-history-grant-awards-19142.md,http://www2.ed.gov/programs/teachinghistory/index.html,Teaching American History program site,404,HTTP 404; redirected to different domain: ed.gov,http://web.archive.org/web/20210704010038/https://www2.ed.gov/programs/teachinghistory/index.html,20210704010038,found
