section,page_title,page_url,source_file,link_url,link_text
blog,Classroom Resources: Presidential Inaugurals,/nhec-blog/20576,blog/classroom-resources-presidential-inaugurals-20576.md,http://hnn.us/roundup/entries/9868.html,*The Controversy Over Prayer at the Inauguration*
blog,Classroom Resources: Presidential Inaugurals,/nhec-blog/20576,blog/classroom-resources-presidential-inaugurals-20576.md,http://www.learnnc.org/lp/pages/4900,Learn.org
blog,Classroom Resources: Presidential Inaugurals,/nhec-blog/20576,blog/classroom-resources-presidential-inaugurals-20576.md,http://www.educationworld.com/a_lesson/lesson/lesson219.shtml,Education World
blog,Classroom Resources: Presidential Inaugurals,/nhec-blog/20576,blog/classroom-resources-presidential-inaugurals-20576.md,http://edsitement.neh.gov/lesson-plan/presidential-inaugurations-i-do-solemnly-swear#node-20863,Edsitement
blog,Classroom Resources: Presidential Inaugurals,/nhec-blog/20576,blog/classroom-resources-presidential-inaugurals-20576.md,http://www.whitehousehistory.org/03/subs/03_a.html,White House Historical Association
blog,Comic Books in the History Classroom,/nhec-blog/24707,blog/comic-books-in-the-history-classroom-24707.md,http://magazine.oah.org/issues/242/,"Vol.24, no.2-April 2010"
blog,Comic Books in the History Classroom,/nhec-blog/24707,blog/comic-books-in-the-history-classroom-24707.md,http://www.capstonepub.com/product/9780736849654,Revolutionary War
blog,Comic Books in the History Classroom,/nhec-blog/24707,blog/comic-books-in-the-history-classroom-24707.md,http://history.msu.edu/historyofcomics/resources/,course website
blog,Comic Books in the History Classroom,/nhec-blog/24707,blog/comic-books-in-the-history-classroom-24707.md,http://www.youtube.com/watch?v=KrofRTCNlvQ,this video
blog,Comic Books in the History Classroom,/nhec-blog/24707,blog/comic-books-in-the-history-classroom-24707.md,http://www.dipity.com/teachinghistoryorg/American-Comic-Books/,Dipity
blog,Comic Books in the History Classroom,/nhec-blog/24707,blog/comic-books-in-the-history-classroom-24707.md,"http://maps.google.com/maps/ms?hl=en&ie=UTF8&msa=0&msid=209249405201610583303.0004a406f0c2ddc77b9c4&ll=29.382175,-26.894531&spn=86.274106,187.207031&z=3",Google Map
blog,Comment Period Begins on Changes to Selection Criteria for Teaching American History Grants,/nhec-blog/20296,blog/comment-period-begins-on-changes-to-selection-criteria-for-teaching-american-history-grants-20296.md,http://historycoalition.org/2008/11/07/us-education-department-revises-teaching-american-history-grants-selection-process/,National History Coalition Washington Update
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://www.socialstudies.org/,National Council for the Social Studies
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://www.socialstudies.org/conferences,annual conference
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://www.nche.net/,National Council of History Education
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://www.nche.net/conference/,"""The Causes and Consequences of Civil Wars"""
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://historians.org/annual/next.htm,American Historical Association
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://www.oah.org/meetings/,Organization of American Historians
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://www.iste.org,International Society for Technology in Education
blog,Conference-going for the Educational Professional,/nhec-blog/24469,blog/conference-going-for-the-educational-professional-24469.md,http://www.iste.org/conference.aspx,annual conference
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://thomas.loc.gov/teachers/constitution.html,page
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://memory.loc.gov/ammem/collections/continental/,*Documents from the Continental Congress and the Constitutional Convention*
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.loc.gov/teachers/newsevents/events/creatingus/index.html,"""Creating the United States."""
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.archives.gov/fed-employees/constitution-day.html,page
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.ourdocuments.gov/content.php?page=milestone,*100 Milestone Documents*
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://ratify.constitutioncenter.org/constitution/index_no_flash.php,Interactive Constitution
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://books.google.com/books?id=-tLoPAAACAAJ&dq=The+Words+We+Live+By:+Your+Annotated+Guide+to+the+Constitution&hl=en&ei=38J-TKSGIcO78gaRorTUAw&sa=X&oi=book_result&ct=result&resnum=1&ved=0CCwQ6AEwAA,*The Words We Live By: Your Annotated Guide to the Constitution*
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.constitutioncenter.org/ncc_progs_Constitution_Day.aspx,page
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://edsitement.neh.gov/,*EDSITEment*
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.thinkfinity.org/partner-search?start=0&partner=5&partner_value=no&from_links=&txtKeyWord=constitution&txtKeyWord2=constitution&narrow=1&chkPartner[]=EDSITEment,more than 90 lessons
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://learning.blogs.nytimes.com/2010/08/17/resources-for-teaching-the-constitution/?nl=learning&emc=learningal,page
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.billofrightsinstitute.org/teach/freeresources/constitutionday/,Bill of Rights Institute
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://blog.historians.org/resources/1112/preparing-for-constitution-day,American Historical Association
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://www.learner.org/resources/series72.html,Annenberg Media
blog,Constitution Day 2010,/nhec-blog/24230,blog/constitution-day-2010-24230.md,http://consource.org/,Consource
blog,Constitution Day 2012: Founding Documents,/nhec-blog/25715,blog/constitution-day-2012-founding-documents-25715.md,http://www.ourdocuments.gov/content.php?flash=true&page=vote,Here's
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://www.copyright.gov/fls/fl102.html,fair use
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://web.law.duke.edu/cspd/comics/,*Tales from the Public Domain: BOUND BY LAW?*
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://cspd.law.duke.edu/cspd/index,Duke Center for the Study of the Public Domain
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://www.loc.gov/pictures/,Library of Congress Prints and Photographs Collection
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://arcweb.archives.gov/arc/action/BasicMultimediaSearchForm,ARC
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://www.nationalgeographicstock.com/ngsimages/welcome.jsf,National Geographic Photo Collection
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://www.gettyimages.com/,Getty Images
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://www.flickr.com/,Flickr
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://creativecommons.org/,Creative Commons
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://www.flickr.com/search/advanced/?,Advanced Search
blog,Copyright: Finding Images to Tell the Story of History,/nhec-blog/24592,blog/copyright-finding-images-to-tell-the-story-of-history-24592.md,http://www.carolhighsmithamerica.com,photographer Carol Highsmith
blog,Department of Education Announces TAH Grant Awards,/nhec-blog/22431,blog/department-of-education-announces-tah-grant-awards-22431.md,http://www2.ed.gov/news/pressreleases/2009/07/07142009a.html,announced the 2009 Teaching American History (TAH) grants awarded
blog,Department of Education Announces TAH Grant Awards,/nhec-blog/22431,blog/department-of-education-announces-tah-grant-awards-22431.md,http://historycoalition.org/,The National Coalition for History.
blog,Department of Education Publishes 2009 Teaching American History Grant Notice,/nhec-blog/20536,blog/department-of-education-publishes-2009-teaching-american-history-grant-notice-20536.md,http://edocket.access.gpo.gov/2008/pdf/E8-30554.pdf,are in the notice
blog,Department of Education Publishes 2009 Teaching American History Grant Notice,/nhec-blog/20536,blog/department-of-education-publishes-2009-teaching-american-history-grant-notice-20536.md,http://www2.ed.gov/programs/teachinghistory/index.html,Teaching American History website
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,http://www.nbc.com/the-tonight-show/video/categories/jaywalking/1204884/,random trivia questions
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,http://ed.stanford.edu/faculty/wineburg,Sam Wineburg
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,http://www.ericfoner.com/,Eric Foner
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,http://pzweb.harvard.edu/PIs/DP.htm,David Perkins
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,http://sundown.afro.illinois.edu/,James Loewen
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,https://docs.google.com/View?id=dd36n378_25fgsn37dn,American Identity
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,https://docs.google.com/View?id=dd36n378_61fx8jvqcd,Political Participation
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,https://docs.google.com/View?id=dd36n378_79cx9g62ck,"Business,"
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,https://docs.google.com/View?id=dd36n378_15dmfxnhf8,The American Dream
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,http://learning.blogs.nytimes.com/2010/08/27/teaching-with-infographics-a-student-project-model/,Environment
blog,Diana Laufenberg on Teaching History Thematically,/nhec-blog/24585,blog/diana-laufenberg-on-teaching-history-thematically-24585.md,https://docs.google.com/View?id=dd36n378_26dwq985fv,Pivot Points
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://www.youtube.com/watch?v=y7zTKliLj_M&list=PL544AA0B033F60A71,Two minutes of historical video
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://www.loc.gov/pictures/resource/cph.3g05315/,political cartoon
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://visualizingeconomics.com/2009/07/27/unemployment-great-depression-vs-great-recession/,infographic
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://vimeo.com/15402603,compelling component
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://flowingdata.com/,data
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://infosthetics.com/,visualization
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://www.ted.com/talks/lang/en/david_mccandless_the_beauty_of_data_visualization.html,highly complex ideas and relationships
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://www.gapminder.org/,GapMinder
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://www.ted.com/speakers/hans_rosling.html,Hans Rosling
blog,Diana Laufenberg on the Power of Visuals,/nhec-blog/24716,blog/diana-laufenberg-on-the-power-of-visuals-24716.md,http://www.slate.com/articles/news_and_politics/maps/2011/03/the_arab_powder_keg.html,*Slate*
