section,page_title,page_url,source_file,link_url,link_text,link_kind,doc_heading,in_bibliography,in_caption,http_status,final_url,redirect_kind,remote_title,broken_category,bucket,bulk_delete_candidate,confidence,suggested_action,wayback_url,wayback_status
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://web.archive.org/web/20111122203943/http://www.uspto.gov:80/web/offices/ac/ahrpa/opa/kids/ponder/ponder2.htm,trademarks,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,U.S. Patent and Trademark Office,/history-content/national-resources/21920,history-content/national-resources/us-patent-and-trademark-office-21920.md,http://web.archive.org/web/20120227114734/http://web.archive.org/web/20120227114734/http://www.uspto.gov/web/offices/ac/ahrpa/opa/kids/kidsearch.html,How to Be a Patent Detective,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/welcome.htm,USPS website,hyperlink,,False,False,200,https://about.usps.com/welcome.htm,benign,Home - About.usps.com,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/who-we-are/postmasterfinder/welcome.htm,Postmaster Finder,hyperlink,,False,False,200,https://about.usps.com/who-we-are/postmasterfinder/welcome.htm,benign,Redirecting,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/who-we-are/postal-facts/welcome.htm,postal service statistics,hyperlink,,False,False,200,https://about.usps.com/who-we-are/postal-facts/welcome.htm,benign,Postal Facts,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/who-we-are/postal-history/welcome.htm,postal history,hyperlink,,False,False,200,https://about.usps.com/who-we-are/postal-history/welcome.htm,benign,Redirecting,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/who-we-are/postal-history/significant-dates.htm,key dates,hyperlink,,False,False,200,https://about.usps.com/who-we-are/postal-history/significant-dates.htm,benign,Redirecting,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/who-we-are/postal-history/rates-historical-statistics.htm,historical statistics,hyperlink,,False,False,200,https://about.usps.com/who-we-are/postal-history/rates-historical-statistics.htm,benign,Redirecting,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/who-we-are/postal-history/pho-gallery.htm,historical photographs,hyperlink,,False,False,200,https://about.usps.com/who-we-are/postal-history/pho-gallery.htm,benign,Redirecting,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://about.usps.com/who-we-are/postal-history/postalpeople.htm,postal service people,hyperlink,,False,False,200,https://about.usps.com/who-we-are/postal-history/postalpeople.htm,benign,Redirecting,live,none,False,high,ok,,
history-content,U.S. Postal Service,/history-content/national-resources/23633,history-content/national-resources/us-postal-service-23633.md,http://www.usps.com/,http://www.usps.com/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,U.S. Secret Service,/history-content/national-resources/23639,history-content/national-resources/us-secret-service-23639.md,http://web.archive.org/web/20201210083415/http://web.archive.org/web/20201210083415/https://www.secretservice.gov/about/history/events/,timeline of Secret Service history,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,U.S. Secret Service,/history-content/national-resources/23639,history-content/national-resources/us-secret-service-23639.md,http://www.secretservice.gov/,http://www.secretservice.gov/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,U.S. Senate Historical Office,/history-content/national-resources/19195,history-content/national-resources/us-senate-historical-office-19195.md,http://www.senate.gov/pagelayout/history/g_three_sections_with_teasers/oralhistory.htm,Oral histories,hyperlink,,False,False,200,https://www.senate.gov/pagelayout/history/g_three_sections_with_teasers/oralhistory.htm,benign,U.S. Senate: Oral History Project,live,none,False,high,ok,,
history-content,U.S. Senate Historical Office,/history-content/national-resources/19195,history-content/national-resources/us-senate-historical-office-19195.md,http://www.senate.gov/pagelayout/art/g_three_sections_with_teasers/exhibits.htm,exhibits,hyperlink,,False,False,200,https://www.senate.gov/pagelayout/general/one_item_and_teasers/file_not_found.htm,benign,U.S. Senate: 404 Error Page,B?,none,False,medium,needs-subjective-review,,
history-content,U.S. Senate Historical Office,/history-content/national-resources/19195,history-content/national-resources/us-senate-historical-office-19195.md,http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm,historical photographs,hyperlink,,False,False,200,https://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm,benign,,live,none,False,high,ok,,
history-content,U.S. Senate Historical Office,/history-content/national-resources/19195,history-content/national-resources/us-senate-historical-office-19195.md,http://www.senate.gov/pagelayout/history/g_three_sections_with_teasers/people.htm,senate biographies,hyperlink,,False,False,200,https://www.senate.gov/pagelayout/general/one_item_and_teasers/file_not_found.htm,benign,U.S. Senate: 404 Error Page,B?,none,False,medium,needs-subjective-review,,
history-content,U.S. Senate Historical Office,/history-content/national-resources/19195,history-content/national-resources/us-senate-historical-office-19195.md,http://www.senate.gov/pagelayout/history/b_three_sections_with_teasers/essays.htm,essays,hyperlink,,False,False,200,https://www.senate.gov/pagelayout/history/b_three_sections_with_teasers/essays.htm,benign,U.S. Senate: Historical Highlights,live,none,False,high,ok,,
history-content,U.S. Senate Historical Office,/history-content/national-resources/19195,history-content/national-resources/us-senate-historical-office-19195.md,http://www.senate.gov/pagelayout/reference/two_column_table/stats_and_lists.htm,statistics and facts,hyperlink,,False,False,200,https://www.senate.gov/pagelayout/reference/two_column_table/stats_and_lists.htm,benign,,live,none,False,high,ok,,
history-content,U.S. Senate Historical Office,/history-content/national-resources/19195,history-content/national-resources/us-senate-historical-office-19195.md,http://www.senate.gov/artandhistory/history/common/generic/Senate_Historical_Office.htm,http://www.senate.gov/artandhistory/history/common/generic/Senate_Historical_Office.htm,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,Voice of America,/history-content/national-resources/23630,history-content/national-resources/voice-of-america-23630.md,https://www.insidevoa.com/a/3794247.html,VOA organizational history,hyperlink,,False,False,200,https://www.insidevoa.com/a/3794247.html,none,VOA Through the Years,live,none,False,high,ok,,
history-content,Voice of America,/history-content/national-resources/23630,history-content/national-resources/voice-of-america-23630.md,https://www.insidevoa.com/p/5829.html,historical highlights,hyperlink,,False,False,200,https://www.insidevoa.com/p/5829.html,none,History of VOA - Voice of America Office of Public Relations,live,none,False,high,ok,,
history-content,Voice of America,/history-content/national-resources/23630,history-content/national-resources/voice-of-america-23630.md,https://www.voanews.com/,https://www.voanews.com/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,"100 Years of Parcels, Packages, and Packets, Oh My!",/history-content/website-reviews/25812,history-content/website-reviews/100-years-of-parcels-packages-and-packets-oh-my-25812.md,http://npm.si.edu/parcelpost100/index.html,http://npm.si.edu/parcelpost100/index.html,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,1492: An Ongoing Voyage,/history-content/website-reviews/22782,history-content/website-reviews/1492-an-ongoing-voyage-22782.md,https://www.loc.gov/exhibits/1492/,https://www.loc.gov/exhibits/1492/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,17th-Century Colonial New England,/history-content/website-reviews/23361,history-content/website-reviews/17th-century-colonial-new-england-23361.md,http://www.17thc.us,http://www.17thc.us,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,1896: The Presidential Campaign,/history-content/website-reviews/14683,history-content/website-reviews/1896-the-presidential-campaign-14683.md,http://projects.vassar.edu/1896/1896home.html,http://projects.vassar.edu/1896/1896home.html,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,1939 World's Fair Photograph Collection,/history-content/website-reviews/23221,history-content/website-reviews/1939-worlds-fair-photograph-collection-23221.md,http://digitool1.lva.lib.va.us:8881/pds?func=sso&amp;calling_system=digitool&amp;pds_con_lng=&amp;con_lng&amp;url=http://digitool1.lva.lib.va.us:8881/R/THVQQMK6D34CRJSFMYXHI3958KKBI6AUU2F5SY228554EQC677-06404?func=collections-result&collection_id=1257,http://digitool1.lva.lib.va.us:8881/pds?func=sso&amp;calling_system=digitool&amp;pds_con_lng=&amp;con_lng&amp;url=http://digitool1.lva.lib.va.us:8881/R/THVQQMK6D34CRJSFMYXHI3958KKBI6AUU2F5SY228554EQC677-06404?func=collections-result&collection_id=1257,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,"19th Century Advertising, Harper's Weekly",/history-content/website-reviews/23106,history-content/website-reviews/19th-century-advertising-harpers-weekly-23106.md,http://advertising.harpweek.com/,http://advertising.harpweek.com/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,9/11 Memorial,/history-content/website-reviews/25042,history-content/website-reviews/911-memorial-25042.md,http://www.911memorial.org/visit,Plan Your Visit,hyperlink,,False,False,200,https://www.911memorial.org/visit,benign,Visit | National September 11 Memorial & Museum,live,none,False,high,ok,,
history-content,9/11 Memorial,/history-content/website-reviews/25042,history-content/website-reviews/911-memorial-25042.md,http://www.911memorial.org/about-memorial,About the Memorial,hyperlink,,False,False,200,https://www.911memorial.org/visit/memorial/about-memorial,benign,About the Memorial | National September 11 Memorial & Museum,live,none,False,high,ok,,
history-content,9/11 Memorial,/history-content/website-reviews/25042,history-content/website-reviews/911-memorial-25042.md,http://www.911memorial.org/collection,Collections,hyperlink,,False,False,200,https://www.911memorial.org/visit/museum/collection,benign,The Collection | National September 11 Memorial & Museum,live,none,False,high,ok,,
