page,drupal_nid,title,usage,field,source,status,resolved_path
teachinghistory-website/content/history-content/ask-a-historian/a-trail-of-4000-tears.md,25652,"A Trail of 4,000 Tears",card,splash_image,/files/splash-aah-trail.jpg,ok,teachinghistory-website/static/files/splash-aah-trail.jpg
teachinghistory-website/content/history-content/ask-a-historian/african-and-native-americans-in-colonial-and-revolutionary-times.md,24113,African and Native Americans in Colonial and Revolutionary Times,card,splash_image,/files/Death_of_Montgomery2_crop.jpg,ok,teachinghistory-website/static/files/Death_of_Montgomery2_crop.jpg
teachinghistory-website/content/history-content/ask-a-historian/african-and-native-americans-in-colonial-and-revolutionary-times.md,24113,African and Native Americans in Colonial and Revolutionary Times,author,author_image,/files/author_image/malindalowery_1.jpg,ok,teachinghistory-website/static/files/author_image/malindalowery_1.jpg
teachinghistory-website/content/history-content/ask-a-historian/all-disquiet-on-the-western-front.md,23464,All Disquiet on the Western Front,card,splash_image,/files/german-trench-new.jpg,ok,teachinghistory-website/static/files/german-trench-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/all-wrapped-up-in-the-flag.md,23852,All Wrapped Up in the Flag,card,splash_image,/files/weisgerber-new.jpg,ok,teachinghistory-website/static/files/weisgerber-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/alternative-outcomes-of-world-war-ii.md,24107,Alternative Outcomes of World War II,card,splash_image,/files/field-commanders-1945.jpg,ok,teachinghistory-website/static/files/field-commanders-1945.jpg
teachinghistory-website/content/history-content/ask-a-historian/america-abroad.md,23823,America Abroad,card,splash_image,/files/TR-war-college-new.jpg,ok,teachinghistory-website/static/files/TR-war-college-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/american-indian-women.md,23931,American Indian Women,card,splash_image,/files/kutenai-woman.jpg,ok,teachinghistory-website/static/files/kutenai-woman.jpg
teachinghistory-website/content/history-content/ask-a-historian/american-pows-in-japanese-captivity.md,22693,American POWS in Japanese Captivity,card,splash_image,/files/volunteer-of-the-red-cross-motor-corps-new.jpg,ok,teachinghistory-website/static/files/volunteer-of-the-red-cross-motor-corps-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/american-resistance-to-a-standing-army.md,24671,American Resistance to a Standing Army,card,splash_image,/files/madison_splash.jpg,ok,teachinghistory-website/static/files/madison_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/americas-shifting-western-frontier.md,25079,America's Shifting Western Frontier,card,splash_image,/files/union-elevator.jpg,ok,teachinghistory-website/static/files/union-elevator.jpg
teachinghistory-website/content/history-content/ask-a-historian/andrew-johnson-and-impeachment.md,25165,Andrew Johnson and Impeachment,card,splash_image,/files/andrewjohnsonand432x240.jpg,ok,teachinghistory-website/static/files/andrewjohnsonand432x240.jpg
teachinghistory-website/content/history-content/ask-a-historian/animating-the-home-front.md,24597,Animating the Home Front,card,splash_image,/files/philco-1945.jpg,ok,teachinghistory-website/static/files/philco-1945.jpg
teachinghistory-website/content/history-content/ask-a-historian/architectural-homage.md,24172,Architectural Homage,card,splash_image,/files/rotunda-dome.jpg,ok,teachinghistory-website/static/files/rotunda-dome.jpg
teachinghistory-website/content/history-content/ask-a-historian/are-there-instances-of-raids-similar-to-the-boston-tea-party.md,20657,Are There Instances of Raids Similar to the Boston Tea Party?,card,splash_image,/files/charlestown-new.jpg,ok,teachinghistory-website/static/files/charlestown-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/bank-notes-of-the-second-bank-of-the-united-states.md,24101,Bank Notes of the Second Bank of the United States,card,splash_image,/files/2bank-chestnut-philly.jpg,ok,teachinghistory-website/static/files/2bank-chestnut-philly.jpg
teachinghistory-website/content/history-content/ask-a-historian/baptist-origins.md,22329,Baptist Origins,card,splash_image,/files/Baptism-2-LC-sepia-new.jpg,ok,teachinghistory-website/static/files/Baptism-2-LC-sepia-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/begging-leave-to-inform-the-publick.md,23453,Begging Leave to Inform the Publick,card,splash_image,/files/whereas-new.jpg,ok,teachinghistory-website/static/files/whereas-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/black-confederates.md,24634,Black Confederates,card,splash_image,/files/lincolnemancipation.jpg,ok,teachinghistory-website/static/files/lincolnemancipation.jpg
teachinghistory-website/content/history-content/ask-a-historian/black-robed-regiment.md,24635,Black-Robed Regiment,card,splash_image,/files/muhlenburg_splash.jpg,ok,teachinghistory-website/static/files/muhlenburg_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/bleeding-kansas.md,25650,Bleeding Kansas,card,splash_image,/files/bleedingsplash.jpg,ok,teachinghistory-website/static/files/bleedingsplash.jpg
teachinghistory-website/content/history-content/ask-a-historian/bleeding-kansas.md,25650,Bleeding Kansas,author,author_image,/files/author_image/author_denial_0_0_0.jpg,ok,teachinghistory-website/static/files/author_image/author_denial_0_0_0.jpg
teachinghistory-website/content/history-content/ask-a-historian/booths-reason-for-assassination.md,24242,Booth's Reason for Assassination,card,splash_image,/files/boothe_pistol_splash.jpg,ok,teachinghistory-website/static/files/boothe_pistol_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/bostons-bloody-affray.md,23472,Boston's Bloody Affray,card,splash_image,/files/horrid massacre.jpg,ok,teachinghistory-website/static/files/horrid massacre.jpg
teachinghistory-website/content/history-content/ask-a-historian/breaking-the-confederate-line-at-antietam.md,24265,Breaking the Confederate Line at Antietam,card,splash_image,/files/LincolnandMcClellan_splash.jpg,ok,teachinghistory-website/static/files/LincolnandMcClellan_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/breaking-the-news-in-1900.md,22927,Breaking the News in 1900,card,splash_image,/files/1903-C-D-Gibson-LC-new.jpg,ok,teachinghistory-website/static/files/1903-C-D-Gibson-LC-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/broadcasting-longevity.md,14557,Broadcasting Longevity,card,splash_image,/files/radio-theater-new.jpg,ok,teachinghistory-website/static/files/radio-theater-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/burr-hamilton-duel.md,24404,Burr-Hamilton Duel,card,splash_image,/files/martha-lamb-history-of-city-of-ny.jpg,ok,teachinghistory-website/static/files/martha-lamb-history-of-city-of-ny.jpg
teachinghistory-website/content/history-content/ask-a-historian/can-you-recommend-three-texts-on-historiography.md,21914,Can You Recommend Three Texts on Historiography?,card,splash_image,/files/question-family-new.jpg,ok,teachinghistory-website/static/files/question-family-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/cause-and-effect-the-outbreak-of-world-war-ii.md,25268,Cause and Effect: The Outbreak of World War II,card,splash_image,/files/ww2splash_0.jpg,ok,teachinghistory-website/static/files/ww2splash_0.jpg
teachinghistory-website/content/history-content/ask-a-historian/civil-rights-sit-in.md,24422,Civil Rights Sit-in,card,splash_image,/files/sitin_splash.jpg,ok,teachinghistory-website/static/files/sitin_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/civil-rights-sit-in.md,24422,Civil Rights Sit-in,author,author_image,/files/author_image/holdenpic_crop_0.jpg,ok,teachinghistory-website/static/files/author_image/holdenpic_crop_0.jpg
teachinghistory-website/content/history-content/ask-a-historian/civil-war-convicts-unraveling-a-misconception.md,25223,Civil War Convicts: Unraveling a Misconception,card,splash_image,/files/exconsplash.jpg,ok,teachinghistory-website/static/files/exconsplash.jpg
teachinghistory-website/content/history-content/ask-a-historian/civil-war-convicts-unraveling-a-misconception.md,25223,Civil War Convicts: Unraveling a Misconception,author,author_image,/files/author_image/mail_0.jpeg,ok,teachinghistory-website/static/files/author_image/mail_0.jpeg
teachinghistory-website/content/history-content/ask-a-historian/civil-war-peace-offers.md,23441,Civil War Peace Offers,card,splash_image,/files/good-by-to-sumter-2.3.1861-harp-week-2.23.61p116-new.jpg,ok,teachinghistory-website/static/files/good-by-to-sumter-2.3.1861-harp-week-2.23.61p116-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/civilization-is-all-relative.md,24467,Civilization is All Relative,card,splash_image,/files/civilization_splash.jpg,ok,teachinghistory-website/static/files/civilization_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/civilization-is-all-relative.md,24467,Civilization is All Relative,author,author_image,/files/author_image/malindalowery_0.jpg,ok,teachinghistory-website/static/files/author_image/malindalowery_0.jpg
teachinghistory-website/content/history-content/ask-a-historian/clinical-experiences.md,24553,Clinical Experiences,card,splash_image,/files/clinicalsplash.jpg,ok,teachinghistory-website/static/files/clinicalsplash.jpg
teachinghistory-website/content/history-content/ask-a-historian/clinical-experiences.md,24553,Clinical Experiences,author,author_image,/files/author_image/Jacks_photo2_2.jpg,ok,teachinghistory-website/static/files/author_image/Jacks_photo2_2.jpg
teachinghistory-website/content/history-content/ask-a-historian/cold-war-wrestling-match.md,24459,Cold War Wrestling Match,card,splash_image,/files/jfk_khrushchev_splash.jpg,ok,teachinghistory-website/static/files/jfk_khrushchev_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/cold-war-wrestling-match.md,24459,Cold War Wrestling Match,author,author_image,/files/author_image/holdenpic_crop_1.jpg,ok,teachinghistory-website/static/files/author_image/holdenpic_crop_1.jpg
teachinghistory-website/content/history-content/ask-a-historian/colonial-teenagers.md,24098,Colonial Teenagers,card,splash_image,/files/colonial-kitchen-children.jpg,ok,teachinghistory-website/static/files/colonial-kitchen-children.jpg
teachinghistory-website/content/history-content/ask-a-historian/conococheague.md,24095,Conococheague,card,splash_image,/files/conococheague-bridge.jpg,ok,teachinghistory-website/static/files/conococheague-bridge.jpg
teachinghistory-website/content/history-content/ask-a-historian/contradictions-in-john-fremonts-political-chart-of-the-us-1856.md,19497,Contradictions in John Fremont's Political Chart of the US (1856),card,splash_image,/files/fremont-chart-bust-new.jpg,ok,teachinghistory-website/static/files/fremont-chart-bust-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/court-packing-controversies.md,19442,Court Packing Controversies,card,splash_image,/files/supreme-court-new.jpg,ok,teachinghistory-website/static/files/supreme-court-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/decisive-battles-in-the-war-of-independence.md,25698,Decisive Battles in the War of Independence,card,splash_image,/files/battlesplash.jpg,ok,teachinghistory-website/static/files/battlesplash.jpg
teachinghistory-website/content/history-content/ask-a-historian/defining-dred-scott.md,25752,Defining Dred Scott,card,splash_image,/files/scottsplash.jpg,ok,teachinghistory-website/static/files/scottsplash.jpg
teachinghistory-website/content/history-content/ask-a-historian/defining-dred-scott.md,25752,Defining Dred Scott,author,author_image,/files/author_image/pinskerm.jpg,ok,teachinghistory-website/static/files/author_image/pinskerm.jpg
teachinghistory-website/content/history-content/ask-a-historian/deserters-in-the-civil-war.md,23934,Deserters in the Civil War,card,splash_image,/files/deserter-new.jpg,ok,teachinghistory-website/static/files/deserter-new.jpg
teachinghistory-website/content/history-content/ask-a-historian/digitized-newspaper-archives.md,24275,Digitized Newspaper Archives,card,splash_image,/files/newspaper_archives.jpg,ok,teachinghistory-website/static/files/newspaper_archives.jpg
teachinghistory-website/content/history-content/ask-a-historian/dissent-in-the-ranks.md,24484,Dissent in the Ranks,card,splash_image,/files/washing_splash.jpg,ok,teachinghistory-website/static/files/washing_splash.jpg
teachinghistory-website/content/history-content/ask-a-historian/dissent-in-the-ranks.md,24484,Dissent in the Ranks,author,author_image,/files/author_image/ronmartin_biopic.jpg,ok,teachinghistory-website/static/files/author_image/ronmartin_biopic.jpg
teachinghistory-website/content/history-content/ask-a-historian/diversity-in-the-1920s.md,24451,Diversity in the 1920s,card,splash_image,/files/diversity1920s432x240.jpg,ok,teachinghistory-website/static/files/diversity1920s432x240.jpg
teachinghistory-website/content/history-content/ask-a-historian/diversity-in-the-1920s.md,24451,Diversity in the 1920s,author,author_image,/files/author_image/malindalowery.jpg,ok,teachinghistory-website/static/files/author_image/malindalowery.jpg
teachinghistory-website/content/history-content/ask-a-historian/divided-allegiance.md,24618,Divided Allegiance,card,splash_image,/files/dividedallegiance432x240.jpg,ok,teachinghistory-website/static/files/dividedallegiance432x240.jpg
teachinghistory-website/content/history-content/ask-a-historian/divided-allegiance.md,24618,Divided Allegiance,author,author_image,/files/author_image/friedman.jpg,ok,teachinghistory-website/static/files/author_image/friedman.jpg
teachinghistory-website/content/history-content/ask-a-historian/divided-loyalties.md,24093,Divided Loyalties?,card,splash_image,/files/indian-star.jpg,ok,teachinghistory-website/static/files/indian-star.jpg
